brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket
Unknown,Schwof Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Schwof Tops""]",,1199.0,839.0,30.025020850708923,Clothing,Women's Clothing,₹500–1K
Unknown,Schwof Party Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Schwof Tops""]",,999.0,699.0,30.03003003003003,Clothing,Women's Clothing,₹500–1K
Unknown,Aaliya Festive Full Sleeve Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Aaliya Tops""]",2.7,1700.0,850.0,50.0,Clothing,Women's Clothing,₹500–1K
Unknown,Kaaryah Formal Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Kaaryah Tops""]",,670.0,670.0,0.0,Clothing,Women's Clothing,₹500–1K
Unknown,Kaaryah Formal Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Kaaryah Tops""]",,1390.0,973.0,30.0,Clothing,Women's Clothing,₹500–1K
Unknown,Waves Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Waves Dresses""]",,1565.0,939.0,40.0,Clothing,Kids' Clothing,₹500–1K
Unknown,612 League Girl's Shift Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> 612 League Dresses""]",,1445.0,1011.0,30.034602076124568,Clothing,Kids' Clothing,₹1K–2K
Unknown,Oxolloxo Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Oxolloxo Dresses""]",,1399.0,1119.0,20.014295925661184,Clothing,Kids' Clothing,₹1K–2K
Unknown,Kaaryah Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Kaaryah Tops""]",,1360.0,952.0,30.0,Clothing,Women's Clothing,₹500–1K
Unknown,Kaaryah Casual 3/4 Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Kaaryah Tops""]",,1290.0,903.0,30.0,Clothing,Women's Clothing,₹500–1K
Unknown,My Addiction Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> My Addiction Tops""]",,799.0,399.0,50.06257822277848,Clothing,Women's Clothing,<₹500
Unknown,Colors Couture Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Colors Couture Tops""]",,899.0,599.0,33.37041156840934,Clothing,Women's Clothing,₹500–1K
Unknown,Life by Shoppers Stop Casual Short Sleeve Applique Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Life by Shoppers Stop Tops""]",,799.0,479.0,40.05006257822278,Clothing,Women's Clothing,<₹500
Unknown,Life by Shoppers Stop Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Life by Shoppers Stop Tops""]",,1049.0,734.0,30.028598665395617,Clothing,Women's Clothing,₹500–1K
WearYourShine by PCJ,WearYourShine by PCJ The Midori Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,15598.0,15598.0,0.0,Jewellery,Rings,₹5K+
Unknown,Roadster Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Roadster Tops""]",,499.0,299.0,40.08016032064128,Clothing,Women's Clothing,<₹500
Unknown,Trend Arrest Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Trend Arrest Tops""]",,599.0,399.0,33.3889816360601,Clothing,Women's Clothing,<₹500
Karatcraft,Karatcraft Duilla Ruby Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,48029.0,43663.0,9.090341252160153,Jewellery,Rings,₹5K+
BlueStone,"BlueStone The Beatrice White Gold Diamond, Pearl 14 K Ring","[""Jewellery >> Rings""]",,22459.0,22459.0,0.0,Jewellery,Rings,₹5K+
Jacknjewel,Jacknjewel Astonishing Gold Pearl 18K White Gold 18 K Ring,"[""Jewellery >> Rings""]",,42696.0,25414.0,40.47685965898445,Jewellery,Rings,₹5K+
KuberBox,"KuberBox SortilÃ¨ge Pearl Gold Diamond, Pearl 14K White Gold 14 K Ring","[""Jewellery >> Rings""]",,26054.0,26054.0,0.0,Jewellery,Rings,₹5K+
JacknJewel,JacknJewel Gold Pearl Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",,17732.0,8689.0,50.998195353034056,Jewellery,Rings,₹5K+
Unknown,FabAlley Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> FabAlley Tops""]",,1100.0,1100.0,0.0,Clothing,Women's Clothing,₹1K–2K
Unknown,Ishin Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ishin Tops""]",,1249.0,499.0,60.0480384307446,Clothing,Women's Clothing,<₹500
Unknown,Showoff Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Showoff Tops""]",,899.0,649.0,27.808676307007786,Clothing,Women's Clothing,₹500–1K
Unknown,Bedazzle Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Bedazzle Tops""]",,1200.0,399.0,66.75,Clothing,Women's Clothing,<₹500
Unknown,Yepme Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Yepme Tops""]",,999.0,399.0,60.06006006006006,Clothing,Women's Clothing,<₹500
Zenescope Entertainment,Zenescope Entertainment Wonderland The Board Game,"[""Toys & School Supplies >> Puzzles & Board Games >> Board Games >> Zenescope Entertainment Board Games >> Zenescope Entertainment Wonderland The Board Game""]",,5834.0,4958.0,15.01542680836476,Toys & School Supplies,Puzzles & Board Games,₹2K–5K
Twilight Creations,Twilight Creations Humans 3 Zombiecon Board Game,"[""Toys & School Supplies >> Puzzles & Board Games >> Board Games >> Twilight Creations Board Games >> Twilight Creations Humans 3 Zombiecon Board Game""]",,1326.0,1127.0,15.007541478129713,Toys & School Supplies,Puzzles & Board Games,₹1K–2K
Dungri India Craft,Dungri India Craft Ducjug008-ducgl017-2 Jug Glass Set,"[""Kitchen & Dining >> Tableware & Cutlery >> Jug, Glass & Tray Sets >> Dungri India Craft Jug, Glass & Tray Sets >> Dungri India Craft Ducjug008-ducgl017-2 Jug Glas...""]",,1599.0,1299.0,18.76172607879925,Kitchen & Dining,Tableware & Cutlery,₹1K–2K
Dungri India Craft,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set,"[""Kitchen & Dining >> Tableware & Cutlery >> Jug, Glass & Tray Sets >> Dungri India Craft Jug, Glass & Tray Sets >> Dungri India Craft Ducjug010-ducgl012-2 Jug Glas...""]",,1599.0,1399.0,12.507817385866165,Kitchen & Dining,Tableware & Cutlery,₹1K–2K
Newworld,Newworld RTNE Pack Of One -583 Tempered Glass for Xiaomi Mi 4i,"[""Mobiles & Accessories >> Mobile Accessories >> Screen Guards >> Newworld Screen Guards >> Newworld RTNE Pack Of One -583 Tempered Glass fo...""]",,599.0,175.0,70.78464106844741,Mobiles & Accessories,Mobile Accessories,<₹500
Newworld,Newworld RTNE Pack Of One -446 Tempered Glass for Intex Aqua Sense,"[""Mobiles & Accessories >> Mobile Accessories >> Screen Guards >> Newworld Screen Guards >> Newworld RTNE Pack Of One -446 Tempered Glass fo...""]",,599.0,175.0,70.78464106844741,Mobiles & Accessories,Mobile Accessories,<₹500
Hariom Enterprises,Hariom Enterprises Polypropylene Stick Folders,"[""Pens & Stationery >> Office Supplies >> Files and Folders >> Hariom Enterprises Files and Folders >> Hariom Enterprises Polypropylene Stick Folders (...""]",,1599.0,499.0,68.79299562226392,Pens & Stationery,Office Supplies,<₹500
Hariom Enterprises,Hariom Enterprises Polypropylene Plastic file cover,"[""Pens & Stationery >> Office Supplies >> Files and Folders >> Hariom Enterprises Files and Folders >> Hariom Enterprises Polypropylene Plastic file co...""]",,999.0,399.0,60.06006006006006,Pens & Stationery,Office Supplies,<₹500
BFT,BFT 6 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 6 W LED Bulb (White)""]",,350.0,350.0,0.0,Kitchen & Dining,Lighting,<₹500
Lamy,Lamy Screen Metalic with Stylus Ball Pen,"[""Pens & Stationery >> School Supplies >> Pens & Notebooks >> Pens >> Mechanical Pencils >> Lamy Mechanical Pencils >> Lamy Screen Metalic with Stylus Ball Pen (Black)""]",,2150.0,1935.0,10.0,Pens & Stationery,School Supplies,₹1K–2K
Medimix,Medimix Transparent with Glycerine And Lakshadi,"[""Beauty and Personal Care >> Bath and Spa >> Soaps >> Medimix Soaps >> Medimix Transparent with Glycerine And Lakshadi ...""]",,129.0,129.0,0.0,Beauty and Personal Care,Bath and Spa,<₹500
American-Elm,American-Elm Solid Men's Waistcoat,"[""Clothing >> Men's Clothing >> Suits & Blazers >> Waistcoats >> American-Elm Waistcoats >> American-Elm Solid Men's Waistcoat""]",,1099.0,549.0,50.04549590536852,Clothing,Men's Clothing,₹500–1K
BFT,BFT 6 W LED Cool White Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 6 W LED Cool White Bulb (White, Pack of 4)""]",,1400.0,1000.0,28.57142857142857,Kitchen & Dining,Lighting,₹500–1K
LG,LG MC3286BLT 32 L Convection Microwave Oven,"[""Home & Kitchen >> Kitchen Appliances >> Microwave Ovens >> LG Microwave Ovens >> LG MC3286BLT 32 L Convection Microwave Oven (Black)""]",,18490.0,16990.0,8.112493239588966,Home & Kitchen,Kitchen Appliances,₹5K+
BFT,BFT 9 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 9 W LED Bulb (White, Pack of 4)""]",,800.0,800.0,0.0,Kitchen & Dining,Lighting,₹500–1K
Raymond,Raymond Checkered Men's Waistcoat,"[""Clothing >> Men's Clothing >> Suits & Blazers >> Waistcoats >> Raymond Waistcoats >> Raymond Checkered Men's Waistcoat""]",,3999.0,1999.0,50.01250312578145,Clothing,Men's Clothing,₹1K–2K
BFT,BFT 9 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 9 W LED Bulb (White)""]",,350.0,250.0,28.57142857142857,Kitchen & Dining,Lighting,<₹500
Furst,Furst USB Adapter with Cable For Dzire VC Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Dzire VC Batter...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Mt X (2nd Gen) Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Mt X (2nd Gen) ...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Lnvo Vibe P1M Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Lnvo Vibe P1M B...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For A7 Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For A7 Battery Char...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Dzire SV Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Dzire SV Batter...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Xp Z5 Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Xp Z5 Battery C...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Lnvo Sisley S90 Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Lnvo Sisley S90...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For One Dual Sim Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For One Dual Sim Ba...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Core Prime Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Core Prime Batt...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
Furst,Furst USB Adapter with Cable For Xp Miro Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Chargers >> Wall Chargers >> Furst Wall Chargers >> Furst USB Adapter with Cable For Xp Miro Battery...""]",,999.0,249.0,75.07507507507508,Mobiles & Accessories,Mobile Accessories,<₹500
KalaBhawan,KalaBhawan Stair Sculpture Showpiece  -  39 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Human Figurines >> KalaBhawan Human Figurines""]",,2199.0,1399.0,36.38017280582083,Home Decor & Festive Needs,Table Decor & Handicrafts,₹1K–2K
Serebroarts,Serebroarts Iron Decorative Platter,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Decorative Platters >> Serebroarts Decorative Platters""]",,2199.0,1099.0,50.022737608003645,Home Decor & Festive Needs,Table Decor & Handicrafts,₹1K–2K
Sunrise,Sunrise Showpiece  -  28 cm,"[""Home Decor & Festive Needs >> Showpieces >> Sunrise Showpieces""]",,2081.0,2081.0,0.0,Home Decor & Festive Needs,Showpieces,₹2K–5K
Unknown,Sassy Stripes Full Sleeve Printed Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Sassy Stripes Winter Jackets""]",,1299.0,1299.0,0.0,Clothing,Women's Clothing,₹1K–2K
Jayanti sarees,Jayanti sarees Party Embroidered Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> Jayanti sarees Kurtis >> Jayanti sarees Party Embroidered Women's Kurti""]",,999.0,599.0,40.04004004004004,Clothing,Women's Clothing,₹500–1K
JMD,JMD Printed Cushions Cover,"[""Home Furnishing >> JMD Home Furnishing >> JMD Printed Cushions Cover (Pack of 2, 40 cm*40 ...""]",,499.0,399.0,20.04008016032064,Home Furnishing,JMD Home Furnishing,<₹500
Mom and Kid,Mom and Kid Baby Girl's Printed Green Top & Pyjama Set,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Innerwear & Sleepwear >> Night Suits >> Mom and Kid Night Suits >> Mom and Kid Baby Girl's Printed Green Top & Pyja...""]",,999.0,309.0,69.06906906906907,Baby Care,Infant Wear,<₹500
reckonon,reckonon red heart 011 Umbrella,"[""Sports & Fitness >> Other Sports >> Golf >> Umbrellas >> reckonon Umbrellas >> reckonon red heart 011 Umbrella (Red)""]",,4999.0,2499.0,50.01000200040008,Sports & Fitness,Other Sports,₹2K–5K
Zebra,Zebra Outdoors,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Sports Shoes >> Zebra Outdoors""]",,1245.0,1245.0,0.0,Footwear,Kids' & Infant Footwear,₹1K–2K
Devinez,Devinez Home Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Potpourri >> Devinez Potpourri >> Devinez Home Liquid Air Freshener (30 g)""]",,699.0,299.0,57.224606580829764,Home Decor & Festive Needs,Candles & Fragrances,<₹500
Kripa's,Kripa's Printed Cushions Cover,"[""Home Furnishing >> Kripa's Home Furnishing >> Kripa's Printed Cushions Cover (Pack of 2, 45 cm...""]",,500.0,400.0,20.0,Home Furnishing,Kripa's Home Furnishing,<₹500
ROSEMOORE,ROSEMOORE Home Gel Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Potpourri >> ROSEMOORE Potpourri >> ROSEMOORE Home Gel Air Freshener (45 g)""]",,350.0,350.0,0.0,Home Decor & Festive Needs,Candles & Fragrances,<₹500
Itiha,Itiha Home Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Potpourri >> Itiha Potpourri >> Itiha Home Liquid Air Freshener (20 ml)""]",,749.0,399.0,46.728971962616825,Home Decor & Festive Needs,Candles & Fragrances,<₹500
Mom and Kid,"Mom and Kid Baby Girl's Printed Blue, Grey Top & Pyjama Set","[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Innerwear & Sleepwear >> Night Suits >> Mom and Kid Night Suits >> Mom and Kid Baby Girl's Printed Blue, Grey Top &...""]",,999.0,309.0,69.06906906906907,Baby Care,Infant Wear,<₹500
Mynte,"Mynte Solid Women's Cycling Shorts, Gym Shorts, Swim Shorts","[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Shorts >> Mynte Shorts >> Mynte Solid Women's Cycling Shorts, Gym Shorts, ...""]",,1499.0,649.0,56.70446964643096,Clothing,Women's Clothing,₹500–1K
