brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket,price_bucket_sort,discount_bucket,discount_bucket_sort
Unknown,Archies VJ-560 Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Archies Combos""]",,418.0,399.0,4.545454545454546,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Unknown,Klassik 3D Big Eyes Random Art Cloth Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Klassik Geometry & Pencil Boxes""]",4.0,449.0,290.0,35.4120267260579,Toys & School Supplies,School Supplies,<₹500,1,20–40%,3
Fayon,Fayon Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1200.0,480.0,60.0,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Eshoppee,Eshoppee Jesus Christ Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,499.0,249.0,50.1002004008016,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
DressBerry,DressBerry Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,549.0,247.0,55.009107468123865,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Netgear,Netgear N300 Wireless ADSL2+ Modem Router Mobile Broadband Edition (DGN2200M),"[""Computers >> Network Components >> Routers >> Netgear Routers""]",4.0,6400.0,5450.0,14.84375,Computers,Network Components,₹5K+,5,10–20%,2
Unknown,Yardley Lace and Lace Satin Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Yardley Combos""]",,360.0,360.0,0.0,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Jewelizer,Jewelizer Bohemian Opal Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1099.0,399.0,63.69426751592356,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,"Denver Caliber,Pride Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,409.0,370.0,9.535452322738386,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Jewelizer,Jewelizer Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,699.0,349.0,50.07153075822603,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,Neo Gold Leaf Mickey New Combo Art Plastic Pencil Box,"[""Pens & Stationery >> College Supplies >> Geometry & Pencil Boxes >> Pencil Boxes >> Neo Gold Leaf Pencil Boxes""]",,489.0,439.0,10.224948875255624,Pens & Stationery,College Supplies,<₹500,1,10–20%,2
Jewelizer,Jewelizer Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,999.0,499.0,50.05005005005005,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,"Denver Ro Deo,Honour Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,390.0,350.0,10.256410256410255,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Joyeria Milan,Joyeria Milan Blue Trangle Ncklace Resin Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,299.0,199.0,33.44481605351171,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Unknown,Yardley Red Roses and Secret Crush Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Yardley Combos""]",,360.0,277.0,23.05555555555556,Beauty and Personal Care,Fragrances,<₹500,1,20–40%,3
Unknown,Karta Angry Bird Xtra Large Jumbo Case Art Plastic Pencil Box,"[""Pens & Stationery >> School Supplies >> Geometry, Pen & Pencil boxes >> Pencil Boxes >> Karta Pencil Boxes""]",,999.0,490.0,50.95095095095095,Pens & Stationery,School Supplies,<₹500,1,40–60%,4
Gurjari,Gurjari Multywired Silver Plated Brass Choker,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,250.0,250.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Setu Infocom,Setu Infocom 4 Port Fxo Gateway,"[""Computers >> Network Components >> Routers >> Setu Infocom Routers""]",,21000.0,18000.0,14.285714285714285,Computers,Network Components,₹5K+,5,10–20%,2
Unknown,Tara Lifestyle Chhota Bheem Printed Art Plastic Pencil Boxes,"[""Pens & Stationery >> School Supplies >> Geometry, Pen & Pencil boxes >> Pencil Boxes >> Tara Lifestyle Pencil Boxes""]",,699.0,399.0,42.91845493562232,Pens & Stationery,School Supplies,<₹500,1,40–60%,4
Legrand,Legrand Legrand Arteor 573617 25A Mg Switch 25 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",,372.0,292.0,21.50537634408602,Home Improvement,Electricals,<₹500,1,20–40%,3
Junk,Junk Cotton Dori Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,349.0,210.0,39.82808022922636,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Unknown,Shopaholic Penguin Cartoon Art Plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Shopaholic Geometry & Pencil Boxes""]",,399.0,299.0,25.062656641604008,Toys & School Supplies,School Supplies,<₹500,1,20–40%,3
Netgear,NETGEAR WNDR4000 N750 WIRELESS DUAL BAND GIGABIT Router,"[""Computers >> Network Components >> Routers >> Netgear Routers""]",5.0,12900.0,9310.0,27.82945736434109,Computers,Network Components,₹5K+,5,20–40%,3
Galz4ever,Galz4ever Two String Bead Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,349.0,299.0,14.326647564469914,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Unknown,Neo Gold Leaf Fancy School Art Cloth Pencil Box,"[""Pens & Stationery >> College Supplies >> Geometry & Pencil Boxes >> Pencil Boxes >> Neo Gold Leaf Pencil Boxes""]",,499.0,299.0,40.08016032064128,Pens & Stationery,College Supplies,<₹500,1,40–60%,4
Unknown,Neo Gold Leaf Winne The Pooh New Combo Art Plastic Pencil Box,"[""Pens & Stationery >> College Supplies >> Geometry & Pencil Boxes >> Pencil Boxes >> Neo Gold Leaf Pencil Boxes""]",,475.0,425.0,10.526315789473683,Pens & Stationery,College Supplies,<₹500,1,10–20%,2
Fns,"Fns Alloy, Fabric Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,899.0,270.0,69.9666295884316,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,Disney Cars Cartoon Art Plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Disney Geometry & Pencil Boxes""]",,359.0,319.0,11.142061281337048,Toys & School Supplies,School Supplies,<₹500,1,10–20%,2
Fashblush,Fashblush Braided Bead Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1999.0,199.0,90.04502251125562,Jewellery,Necklaces & Chains,<₹500,1,80%+,6
Unknown,Kamasutra Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> KamaSutra Combos""]",3.0,570.0,475.0,16.666666666666664,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Unknown,Denver Rage RO Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,360.0,355.0,1.3888888888888888,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Jocular,Jocular Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,999.0,381.0,61.86186186186187,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,FabSeasons Fashion Fruit Art Faux Fur Pencil Boxes,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> FabSeasons Geometry & Pencil Boxes""]",3.5,999.0,219.0,78.07807807807808,Toys & School Supplies,School Supplies,<₹500,1,60–80%,5
Imagine Products,Imagine Products Stylish Fashionista Jewel Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,663.0,205.0,69.07993966817496,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,"Denver Ro Deo,Caliber Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,379.0,340.0,10.29023746701847,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Fashblush,Fashblush Forever New Glam Royal Look Inspired Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,2999.0,289.0,90.36345448482828,Jewellery,Necklaces & Chains,<₹500,1,80%+,6
Imitzworld,Imitzworld Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,902.0,415.0,53.99113082039912,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,"Envy 1000 Intense,Nitro Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> ENVY 1000 Combos""]",,390.0,350.0,10.256410256410255,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Unknown,"Envy 1000 Nitro,Speed Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> ENVY 1000 Combos""]",,390.0,350.0,10.256410256410255,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Unknown,Fogg Island Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Fogg Combos""]",,280.0,280.0,0.0,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Gemstone Pioneer,Gemstone Pioneer Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1186.0,299.0,74.78920741989882,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,Neo Gold Leaf Fancy School Art Cloth Pencil Boxes,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Neo Gold Leaf Geometry & Pencil Boxes""]",,399.0,299.0,25.062656641604008,Toys & School Supplies,School Supplies,<₹500,1,20–40%,3
Unknown,"Ms Dhoni Power,Intense Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Ms Dhoni Combos""]",,398.0,300.0,24.623115577889447,Beauty and Personal Care,Fragrances,<₹500,1,20–40%,3
Jewelizer,Jewelizer Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,559.0,279.0,50.089445438282645,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Tenda,Tenda 3G300M,"[""Computers >> Network Components >> Routers >> Tenda Routers""]",4.0,3000.0,1718.0,42.73333333333333,Computers,Network Components,₹1K–2K,3,40–60%,4
Giftwallas,Giftwallas Crystal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",3.0,349.0,299.0,14.326647564469914,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Unknown,"Spunk kids character Barbie, Dora Art Plastic Pencil Boxes","[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Spunk Geometry & Pencil Boxes""]",,299.0,199.0,33.44481605351171,Toys & School Supplies,School Supplies,<₹500,1,20–40%,3
Galz4ever,Galz4ever Tarq & Brown Seed Bead Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,279.0,249.0,10.75268817204301,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Unknown,Park Avenue Oily Beer Shampoo Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Park Avenue Combos""]",,320.0,310.0,3.125,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Unknown,Istorm Pouch Nature Art Cloth Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Istorm Geometry & Pencil Boxes""]",,149.0,149.0,0.0,Toys & School Supplies,School Supplies,<₹500,1,0–10%,1
Unknown,Neo Gold leaf Fancy School Art Plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Neo Gold leaf Geometry & Pencil Boxes""]",,199.0,110.0,44.72361809045226,Toys & School Supplies,School Supplies,<₹500,1,40–60%,4
Feelinwow,Feelinwow Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,729.0,255.0,65.02057613168725,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Junk,Junk Wood Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,349.0,250.0,28.36676217765043,Jewellery,Necklaces & Chains,<₹500,1,20–40%,3
Unknown,"Layer'r Royal Jade, Blue Blaze Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Layer'r Combos""]",,385.0,350.0,9.090909090909092,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
FashBlush,FashBlush Forever Beautiful White Bead Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,3499.0,189.0,94.59845670191484,Jewellery,Necklaces & Chains,<₹500,1,80%+,6
Unknown,Aero Care Royal Image Black & Love Violet Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Aero Care Combos""]",,180.0,165.0,8.333333333333332,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Unknown,Adidas Get Ready and Floral Dream Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Adidas Combos""]",,400.0,349.0,12.75,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
DressBerry,"DressBerry Metal, Stone Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,569.0,284.0,50.08787346221442,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Falconoverseas,Falconoverseas Classy Black Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,2100.0,247.0,88.23809523809524,Jewellery,Necklaces & Chains,<₹500,1,80%+,6
Falconoverseas,Falconoverseas Fashion Brass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,999.0,274.0,72.57257257257257,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,My Ego Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> My Ego Combos""]",,370.0,210.0,43.24324324324324,Beauty and Personal Care,Fragrances,<₹500,1,40–60%,4
Huawei,Huawei WS322 -300 Mbps Mini Wireless Router Cum Repeater,"[""Computers >> Network Components >> Routers >> Huawei Routers""]",4.3,2790.0,1899.0,31.93548387096774,Computers,Network Components,₹1K–2K,3,20–40%,3
Hotpiper,Hotpiper Elegant Crystal Acrylic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,830.0,315.0,62.048192771084345,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Schneider,Schneider Classy White 10 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",,815.0,525.0,35.58282208588957,Home Improvement,Electricals,₹500–1K,2,20–40%,3
ETTI,ETTI Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,1000.0,199.0,80.10000000000001,Jewellery,Necklaces & Chains,<₹500,1,80%+,6
SMC,SMC WBR14S,"[""Computers >> Network Components >> Routers >> SMC Routers""]",3.5,1590.0,690.0,56.60377358490566,Computers,Network Components,₹500–1K,2,40–60%,4
Unknown,Aardee You Le Black Mesh Design Art Thick Fabric Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Aardee Geometry & Pencil Boxes""]",,380.0,360.0,5.263157894736842,Toys & School Supplies,School Supplies,<₹500,1,0–10%,1
Unknown,"Park Avenue Elevate ,Believe Deodorant Spray Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Park Avenue Combos""]",,330.0,313.0,5.151515151515151,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Unknown,Anna Andre Paris Floralina & Red Horizon Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Anna Andre Paris Combos""]",4.0,355.0,249.0,29.859154929577464,Beauty and Personal Care,Fragrances,<₹500,1,20–40%,3
Unknown,Karta P Bear With Game Art Plastic Pencil Box,"[""Pens & Stationery >> School Supplies >> Geometry, Pen & Pencil boxes >> Pencil Boxes >> Karta Pencil Boxes""]",,299.0,90.0,69.89966555183946,Pens & Stationery,School Supplies,<₹500,1,60–80%,5
IESD,IESD Bone Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,200.0,169.0,15.5,Jewellery,Necklaces & Chains,<₹500,1,10–20%,2
Unknown,Palakz Denim Pencil Pouch Art Cloth Pencil Box,"[""Pens & Stationery >> School Supplies >> Geometry, Pen & Pencil boxes >> Pencil Boxes >> Palakz Pencil Boxes""]",,249.0,139.0,44.17670682730924,Pens & Stationery,School Supplies,<₹500,1,40–60%,4
JEWELIZER,JEWELIZER Statement Crystal Yellow Gold Plated Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,999.0,399.0,60.06006006006006,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,Fogg Island Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Fogg Combos""]",,420.0,399.0,5.0,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Comfast,Comfast Cf-Wr302s 300mbps Wifi Repeater Network Range Expander With 2 High -Gain 5dbi Antenna Rtl8196e + Rtl8192er Dual Cpu.,"[""Computers >> Network Components >> Routers >> Comfast Routers""]",,2000.0,1490.0,25.5,Computers,Network Components,₹1K–2K,3,20–40%,3
Junk,Junk Glass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,275.0,250.0,9.090909090909092,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Unknown,Engage Spell and Tempt Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Engage Combos""]",,360.0,350.0,2.7777777777777777,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Galz4ever,Galz4ever Golden Heart Designer Charming Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,469.0,249.0,46.908315565031984,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,Classic Pouch Animal Art Soft Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Classic Geometry & Pencil Boxes""]",,699.0,310.0,55.65092989985694,Toys & School Supplies,School Supplies,<₹500,1,40–60%,4
Viral Shopping,Viral Shopping Steering Cover For Chevrolet Sail,"[""Automotive >> Car Accessories >> Car Interior >> Steering Covers""]",,699.0,199.0,71.5307582260372,Automotive,Car Accessories,<₹500,1,60–80%,5
Hotpiper,"Hotpiper Classic Multicolor Cubic Zirconia, Crystal Yellow Gold Plated Acrylic Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,960.0,490.0,48.95833333333333,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Homefoster,Homefoster Yellow Gold Plated Glass Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,325.0,325.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Netgear,Netgear JWNR2010 N300 Wireless Router,"[""Computers >> Network Components >> Routers >> Netgear Routers""]",3.9,2500.0,1367.0,45.32,Computers,Network Components,₹1K–2K,3,40–60%,4
Imli Street,"Imli Street Alloy, Brass Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",,599.0,300.0,49.91652754590985,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,Fogg Deodorant No-5 Gift Set  Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Fogg Combos""]",,450.0,415.0,7.777777777777778,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
JOVIFashion,JOVIFashion Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,450.0,450.0,0.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Unknown,Ski Fancy School Art Plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Ski Geometry & Pencil Boxes""]",,249.0,199.0,20.080321285140563,Toys & School Supplies,School Supplies,<₹500,1,20–40%,3
Indian Charm,Indian Charm Multicolor Ceramic Beads Ceramic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,450.0,405.0,10.0,Jewellery,Necklaces & Chains,<₹500,1,0–10%,1
Unknown,Denver Brave Wink Deo Spray Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,360.0,360.0,0.0,Beauty and Personal Care,Fragrances,<₹500,1,0–10%,1
Hotpiper,Hotpiper Acrylic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,725.0,375.0,48.27586206896552,Jewellery,Necklaces & Chains,<₹500,1,40–60%,4
Unknown,"Wild Stone Charge,Surge Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Wild Stone Combos""]",,398.0,350.0,12.060301507537687,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Unknown,"Denver Ro Deo,Prestige Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Denver Combos""]",,379.0,340.0,10.29023746701847,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
Fayon,Fayon Silver Infinity Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",,830.0,258.0,68.9156626506024,Jewellery,Necklaces & Chains,<₹500,1,60–80%,5
Unknown,Yardley 2 Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Yardley Combos""]",,380.0,325.0,14.473684210526317,Beauty and Personal Care,Fragrances,<₹500,1,10–20%,2
